STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; LUFTTEMPERATUR; REL_FEUCHTE; STRAHLUNGSTEMPERATUR; eor                                                                                    
    13667;  2022033107;   3;0;    8.3;   91;    8.2;eor                                                                                                                                                 
    13667;  2022033108;   3;0;    8.6;   89;    9.0;eor                                                                                                                                                 
    13667;  2022033109;   3;0;    8.8;   91;    8.8;eor                                                                                                                                                 
    13667;  2022033110;   3;0;    8.5;   95;    9.4;eor                                                                                                                                                 
    13667;  2022033111;   3;0;    9.0;   88;    9.9;eor                                                                                                                                                 
    13667;  2022033112;   3;0;    9.5;   89;   12.4;eor                                                                                                                                                 
    13667;  2022033113;   3;0;    9.2;   87;   11.0;eor                                                                                                                                                 
    13667;  2022033114;   3;0;   10.0;   82;   13.4;eor                                                                                                                                                 
    13667;  2022033115;   3;0;    9.3;   85;    9.0;eor                                                                                                                                                 
    13667;  2022033116;   3;0;    7.3;   93;    7.0;eor                                                                                                                                                 
    13667;  2022033117;   3;0;    7.1;   94;    6.8;eor                                                                                                                                                 
    13667;  2022033118;   3;0;    7.0;   93;    6.5;eor                                                                                                                                                 
    13667;  2022033119;   3;0;    6.3;   90;    5.7;eor                                                                                                                                                 
    13667;  2022033120;   3;0;    6.2;   91;    5.7;eor                                                                                                                                                 
    13667;  2022033121;   3;0;    5.9;   94;    5.6;eor                                                                                                                                                 
    13667;  2022033122;   3;0;    5.9;   90;    5.3;eor                                                                                                                                                 
    13667;  2022033123;   3;0;    5.7;   91;    5.2;eor                                                                                                                                                 
    13667;  2022040100;   3;0;    5.6;   91;    5.1;eor                                                                                                                                                 
    13667;  2022040101;   3;0;    5.0;   92;    4.6;eor                                                                                                                                                 
    13667;  2022040102;   3;0;    4.7;   91;    4.2;eor                                                                                                                                                 
    13667;  2022040103;   3;0;    4.3;   90;    3.8;eor                                                                                                                                                 
    13667;  2022040104;   3;0;    4.0;   89;    3.5;eor                                                                                                                                                 
    13667;  2022040105;   3;0;    3.6;   91;    3.3;eor                                                                                                                                                 
    13667;  2022040106;   3;0;    3.5;   91;    3.1;eor                                                                                                                                                 
    13667;  2022040107;   3;0;    2.6;   91;    2.2;eor                                                                                                                                                 
    13667;  2022040108;   3;0;    2.7;   90;    2.5;eor                                                                                                                                                 
    13667;  2022040109;   3;0;    2.6;   92;    2.8;eor                                                                                                                                                 
    13667;  2022040110;   3;0;    2.2;   93;    2.5;eor                                                                                                                                                 
    13667;  2022040111;   3;0;    1.6;   93;    2.2;eor                                                                                                                                                 
    13667;  2022040112;   3;0;    2.2;   92;    2.7;eor                                                                                                                                                 
    13667;  2022040113;   3;0;    1.9;   94;    2.3;eor                                                                                                                                                 
    13667;  2022040114;   3;0;    2.0;   94;    2.0;eor                                                                                                                                                 
    13667;  2022040115;   3;0;    1.5;   94;    1.3;eor                                                                                                                                                 
    13667;  2022040116;   3;0;    1.3;   95;    1.2;eor                                                                                                                                                 
    13667;  2022040117;   3;0;    2.3;   93;    2.8;eor                                                                                                                                                 
    13667;  2022040118;   3;0;    2.2;   87;    1.6;eor                                                                                                                                                 
    13667;  2022040119;   3;0;    1.8;   84;     .8;eor                                                                                                                                                 
    13667;  2022040120;   3;0;    1.1;   90;     .7;eor                                                                                                                                                 
    13667;  2022040121;   3;0;     .7;   89;     .1;eor                                                                                                                                                 
    13667;  2022040122;   3;0;     .3;   89;    -.1;eor                                                                                                                                                 
    13667;  2022040123;   3;0;     .2;   89;     .0;eor                                                                                                                                                 
    13667;  2022040200;   3;0;     .2;   90;     .0;eor                                                                                                                                                 
    13667;  2022040201;   3;0;     .4;   90;     .2;eor                                                                                                                                                 
    13667;  2022040202;   3;0;     .4;   89;     .2;eor                                                                                                                                                 
    13667;  2022040203;   3;0;     .4;   89;     .1;eor                                                                                                                                                 
    13667;  2022040204;   3;0;     .2;   92;    -.1;eor                                                                                                                                                 
    13667;  2022040205;   3;0;     .1;   93;    -.1;eor                                                                                                                                                 
    13667;  2022040206;   3;0;     .1;   93;     .0;eor                                                                                                                                                 
    13667;  2022040207;   3;0;     .2;   93;     .3;eor                                                                                                                                                 
    13667;  2022040208;   3;0;     .4;   92;     .6;eor                                                                                                                                                 
    13667;  2022040209;   3;0;     .7;   91;    1.6;eor                                                                                                                                                 
    13667;  2022040210;   3;0;    1.3;   88;    2.8;eor                                                                                                                                                 
    13667;  2022040211;   3;0;    1.2;   88;    2.3;eor                                                                                                                                                 
    13667;  2022040212;   3;0;    1.3;   88;    3.8;eor                                                                                                                                                 
    13667;  2022040213;   3;0;    1.3;   88;    3.3;eor                                                                                                                                                 
    13667;  2022040214;   3;0;    1.1;   89;    2.3;eor                                                                                                                                                 
    13667;  2022040215;   3;0;    1.3;   90;    3.0;eor                                                                                                                                                 
    13667;  2022040216;   3;0;     .7;   91;    1.4;eor                                                                                                                                                 
    13667;  2022040217;   3;0;     .7;   93;     .9;eor                                                                                                                                                 
    13667;  2022040218;   3;0;     .5;   91;     .3;eor                                                                                                                                                 
    13667;  2022040219;   3;0;     .5;   91;     .1;eor                                                                                                                                                 
    13667;  2022040220;   3;0;     .7;   90;     .0;eor                                                                                                                                                 
    13667;  2022040221;   3;0;     .4;   91;     .0;eor                                                                                                                                                 
    13667;  2022040222;   3;0;     .4;   92;     .0;eor                                                                                                                                                 
    13667;  2022040223;   3;0;     .2;   93;     .0;eor                                                                                                                                                 
    13667;  2022040300;   3;0;     .5;   92;     .0;eor                                                                                                                                                 
    13667;  2022040301;   3;0;     .4;   90;    -.1;eor                                                                                                                                                 
    13667;  2022040302;   3;0;     .3;   88;    -.1;eor                                                                                                                                                 
    13667;  2022040303;   3;0;     .3;   90;     .0;eor                                                                                                                                                 
    13667;  2022040304;   3;0;     .1;   89;    -.3;eor                                                                                                                                                 
    13667;  2022040305;   3;0;     .0;   90;    -.4;eor                                                                                                                                                 
    13667;  2022040306;   3;0;    -.1;   91;    -.1;eor                                                                                                                                                 
    13667;  2022040307;   3;0;     .2;   89;     .6;eor                                                                                                                                                 
    13667;  2022040308;   3;0;    1.2;   89;    4.2;eor                                                                                                                                                 
    13667;  2022040309;   3;0;    2.1;   82;    5.3;eor                                                                                                                                                 
    13667;  2022040310;   3;0;    3.2;   78;    7.3;eor                                                                                                                                                 
    13667;  2022040311;   3;0;    3.8;   72;    7.1;eor                                                                                                                                                 
    13667;  2022040312;   3;0;    3.9;   62;    6.6;eor                                                                                                                                                 
    13667;  2022040313;   3;0;    3.9;   62;    9.0;eor                                                                                                                                                 
    13667;  2022040314;   3;0;    4.1;   59;    7.7;eor                                                                                                                                                 
    13667;  2022040315;   3;0;    4.5;   56;    7.0;eor                                                                                                                                                 
    13667;  2022040316;   3;0;    4.0;   64;    5.8;eor                                                                                                                                                 
    13667;  2022040317;   3;0;    3.3;   63;    3.9;eor                                                                                                                                                 
    13667;  2022040318;   3;0;    3.1;   69;    2.6;eor                                                                                                                                                 
    13667;  2022040319;   3;0;    2.7;   73;    2.0;eor                                                                                                                                                 
    13667;  2022040320;   3;0;    2.3;   77;    1.6;eor                                                                                                                                                 
    13667;  2022040321;   3;0;    2.4;   76;    1.6;eor                                                                                                                                                 
    13667;  2022040322;   3;0;    2.4;   69;    1.5;eor                                                                                                                                                 
    13667;  2022040323;   3;0;    1.9;   70;     .2;eor                                                                                                                                                 
    13667;  2022040400;   3;0;     .3;   83;   -2.3;eor                                                                                                                                                 
    13667;  2022040401;   3;0;     .1;   82;   -2.1;eor                                                                                                                                                 
    13667;  2022040402;   3;0;    -.2;   80;   -2.5;eor                                                                                                                                                 
    13667;  2022040403;   3;0;    -.4;   77;   -2.5;eor                                                                                                                                                 
    13667;  2022040404;   3;0;    -.8;   78;   -3.2;eor                                                                                                                                                 
    13667;  2022040405;   3;0;   -1.1;   77;   -3.4;eor                                                                                                                                                 
    13667;  2022040406;   3;0;    -.9;   74;   -1.9;eor                                                                                                                                                 
    13667;  2022040407;   3;0;     .7;   68;    7.5;eor                                                                                                                                                 
    13667;  2022040408;   3;0;    3.5;   62;   16.3;eor                                                                                                                                                 
    13667;  2022040409;   3;0;    4.3;   57;   15.3;eor                                                                                                                                                 
    13667;  2022040410;   3;0;    5.1;   47;   12.4;eor                                                                                                                                                 
    13667;  2022040411;   3;0;    5.6;   43;    8.2;eor                                                                                                                                                 
    13667;  2022040412;   3;0;    6.9;   44;   17.5;eor                                                                                                                                                 
    13667;  2022040413;   3;0;    7.9;   44;   18.2;eor                                                                                                                                                 
    13667;  2022040414;   3;0;    8.5;   39;   13.2;eor                                                                                                                                                 
    13667;  2022040415;   3;0;    8.6;   37;   11.3;eor                                                                                                                                                 
    13667;  2022040416;   3;0;    8.4;   40;    9.7;eor                                                                                                                                                 
    13667;  2022040417;   3;0;    8.1;   43;    8.4;eor                                                                                                                                                 
    13667;  2022040418;   3;0;    7.6;   48;    7.2;eor                                                                                                                                                 
    13667;  2022040419;   3;0;    7.6;   46;    7.0;eor                                                                                                                                                 
    13667;  2022040420;   3;0;    6.9;   51;    6.4;eor                                                                                                                                                 
    13667;  2022040421;   3;0;    6.1;   58;    5.4;eor                                                                                                                                                 
    13667;  2022040422;   3;0;    6.5;   54;    6.1;eor                                                                                                                                                 
    13667;  2022040423;   3;0;    6.8;   53;    6.4;eor                                                                                                                                                 
    13667;  2022040500;   3;0;    5.8;   64;    4.6;eor                                                                                                                                                 
    13667;  2022040501;   3;0;    6.2;   58;    5.7;eor                                                                                                                                                 
    13667;  2022040502;   3;0;    6.9;   49;    6.4;eor                                                                                                                                                 
    13667;  2022040503;   3;0;    7.1;   47;    6.7;eor                                                                                                                                                 
    13667;  2022040504;   3;0;    6.6;   56;    5.2;eor                                                                                                                                                 
    13667;  2022040505;   3;0;    6.8;   54;    6.3;eor                                                                                                                                                 
    13667;  2022040506;   3;0;    7.1;   52;    6.7;eor                                                                                                                                                 
    13667;  2022040507;   3;0;    7.4;   53;    7.7;eor                                                                                                                                                 
    13667;  2022040508;   3;0;    8.0;   49;    8.6;eor                                                                                                                                                 
    13667;  2022040509;   3;0;    8.4;   50;   10.3;eor                                                                                                                                                 
    13667;  2022040510;   3;0;    8.8;   52;   10.3;eor                                                                                                                                                 
    13667;  2022040511;   3;0;    9.8;   52;   11.6;eor                                                                                                                                                 
    13667;  2022040512;   3;0;   10.5;   51;   13.3;eor                                                                                                                                                 
    13667;  2022040513;   3;0;   10.9;   51;   12.8;eor                                                                                                                                                 
    13667;  2022040514;   3;0;   11.6;   52;   14.2;eor                                                                                                                                                 
    13667;  2022040515;   3;0;   12.1;   55;   13.5;eor                                                                                                                                                 
    13667;  2022040516;   3;0;   12.1;   56;   12.5;eor                                                                                                                                                 
    13667;  2022040517;   3;0;   11.4;   63;    9.7;eor                                                                                                                                                 
    13667;  2022040518;   3;0;   10.9;   68;    9.2;eor                                                                                                                                                 
    13667;  2022040519;   3;0;   10.1;   76;    8.8;eor                                                                                                                                                 
    13667;  2022040520;   3;0;    9.8;   80;    8.6;eor                                                                                                                                                 
    13667;  2022040521;   3;0;    9.9;   80;    8.7;eor                                                                                                                                                 
    13667;  2022040522;   3;0;   10.4;   75;    9.4;eor                                                                                                                                                 
    13667;  2022040523;   3;0;   10.7;   72;    9.9;eor                                                                                                                                                 
    13667;  2022040600;   3;0;   10.7;   74;   10.1;eor                                                                                                                                                 
    13667;  2022040601;   3;0;   10.6;   73;   10.0;eor                                                                                                                                                 
    13667;  2022040602;   3;0;   10.6;   73;   10.1;eor                                                                                                                                                 
    13667;  2022040603;   3;0;   10.6;   75;   10.2;eor                                                                                                                                                 
    13667;  2022040604;   3;0;   10.3;   77;    9.8;eor                                                                                                                                                 
    13667;  2022040605;   3;0;   10.2;   78;    9.5;eor                                                                                                                                                 
    13667;  2022040606;   3;0;   10.6;   76;   10.8;eor                                                                                                                                                 
    13667;  2022040607;   3;0;   11.1;   72;   12.2;eor                                                                                                                                                 
    13667;  2022040608;   3;0;   11.7;   70;   14.1;eor                                                                                                                                                 
    13667;  2022040609;   3;0;   12.5;   64;   16.3;eor                                                                                                                                                 
    13667;  2022040610;   3;0;   13.2;   62;   20.0;eor                                                                                                                                                 
    13667;  2022040611;   3;0;   14.0;   60;   20.2;eor                                                                                                                                                 
    13667;  2022040612;   3;0;   14.9;   57;   22.1;eor                                                                                                                                                 
    13667;  2022040613;   3;0;   14.8;   57;   19.5;eor                                                                                                                                                 
    13667;  2022040614;   3;0;   14.9;   57;   17.2;eor                                                                                                                                                 
    13667;  2022040615;   3;0;   14.4;   58;   17.0;eor                                                                                                                                                 
    13667;  2022040616;   3;0;   13.7;   61;   14.9;eor                                                                                                                                                 
    13667;  2022040617;   3;0;   12.9;   65;   12.8;eor                                                                                                                                                 
    13667;  2022040618;   3;0;   12.2;   70;   11.7;eor                                                                                                                                                 
    13667;  2022040619;   3;0;   11.9;   70;   11.0;eor                                                                                                                                                 
    13667;  2022040620;   3;0;   11.9;   72;   10.9;eor                                                                                                                                                 
    13667;  2022040621;   3;0;   12.0;   70;   11.5;eor                                                                                                                                                 
    13667;  2022040622;   3;0;   10.7;   83;    9.3;eor                                                                                                                                                 
    13667;  2022040623;   3;0;   10.8;   80;    9.9;eor                                                                                                                                                 
    13667;  2022040700;   3;0;   10.6;   75;   10.0;eor                                                                                                                                                 
    13667;  2022040701;   3;0;   10.2;   74;    9.7;eor                                                                                                                                                 
    13667;  2022040702;   3;0;   10.0;   75;    9.4;eor                                                                                                                                                 
    13667;  2022040703;   3;0;   10.2;   71;    9.3;eor                                                                                                                                                 
    13667;  2022040704;   3;0;   10.5;   68;    9.9;eor                                                                                                                                                 
    13667;  2022040705;   3;0;   10.6;   68;    9.9;eor                                                                                                                                                 
    13667;  2022040706;   3;0;   11.1;   65;   10.9;eor                                                                                                                                                 
    13667;  2022040707;   3;0;   11.6;   62;   11.9;eor                                                                                                                                                 
    13667;  2022040708;   3;0;   11.9;   63;   11.8;eor                                                                                                                                                 
    13667;  2022040709;   3;0;   12.5;   60;   13.2;eor                                                                                                                                                 
    13667;  2022040710;   3;0;   12.3;   63;   12.8;eor                                                                                                                                                 
    13667;  2022040711;   3;0;   12.7;   63;   12.8;eor                                                                                                                                                 
    13667;  2022040712;   3;0;   12.3;   64;   13.2;eor                                                                                                                                                 
    13667;  2022040713;   3;0;   13.2;   61;   15.0;eor                                                                                                                                                 
    13667;  2022040714;   3;0;   13.9;   60;   14.9;eor                                                                                                                                                 
    13667;  2022040715;   3;0;   14.1;   61;   15.2;eor                                                                                                                                                 
    13667;  2022040716;   3;0;   14.1;   60;   14.2;eor                                                                                                                                                 
    13667;  2022040717;   3;0;   13.7;   63;   13.6;eor                                                                                                                                                 
    13667;  2022040718;   3;0;   13.2;   68;   11.9;eor                                                                                                                                                 
    13667;  2022040719;   3;0;   11.0;   91;   10.2;eor                                                                                                                                                 
    13667;  2022040720;   3;0;   10.6;   79;    8.9;eor                                                                                                                                                 
    13667;  2022040721;   3;0;   11.0;   77;   10.3;eor                                                                                                                                                 
    13667;  2022040722;   3;0;   11.3;   78;   10.7;eor                                                                                                                                                 
    13667;  2022040723;   3;0;   11.4;   76;   11.0;eor                                                                                                                                                 
    13667;  2022040800;   3;0;   11.1;   72;   10.7;eor                                                                                                                                                 
    13667;  2022040801;   3;0;   10.4;   75;    9.9;eor                                                                                                                                                 
    13667;  2022040802;   3;0;   10.2;   74;    9.6;eor                                                                                                                                                 
    13667;  2022040803;   3;0;    9.7;   80;    8.8;eor                                                                                                                                                 
    13667;  2022040804;   3;0;    9.2;   80;    7.9;eor                                                                                                                                                 
    13667;  2022040805;   3;0;    8.8;   85;    7.8;eor                                                                                                                                                 
    13667;  2022040806;   3;0;    8.7;   90;    8.2;eor                                                                                                                                                 
    13667;  2022040807;   3;0;    7.4;   90;    7.4;eor                                                                                                                                                 
    13667;  2022040808;   3;0;    7.9;   92;    8.6;eor                                                                                                                                                 
    13667;  2022040809;   3;0;    9.9;   88;   12.5;eor                                                                                                                                                 
    13667;  2022040810;   3;0;   10.1;   86;   10.3;eor                                                                                                                                                 
    13667;  2022040811;   3;0;   13.1;   77;   12.8;eor                                                                                                                                                 
    13667;  2022040812;   3;0;   13.5;   74;   11.9;eor                                                                                                                                                 
    13667;  2022040813;   3;0;   12.4;   76;   11.0;eor                                                                                                                                                 
    13667;  2022040814;   3;0;   13.1;   67;   12.5;eor                                                                                                                                                 
    13667;  2022040815;   3;0;   13.4;   69;   13.0;eor                                                                                                                                                 
    13667;  2022040816;   3;0;   14.4;   61;   14.9;eor                                                                                                                                                 
    13667;  2022040817;   3;0;   14.2;   63;   14.1;eor                                                                                                                                                 
    13667;  2022040818;   3;0;   12.1;   78;   10.4;eor                                                                                                                                                 
    13667;  2022040819;   3;0;   13.7;   64;   11.9;eor                                                                                                                                                 
    13667;  2022040820;   3;0;   14.4;   58;   13.6;eor                                                                                                                                                 
    13667;  2022040821;   3;0;   13.7;   63;   11.4;eor                                                                                                                                                 
    13667;  2022040822;   3;0;   11.7;   75;   11.1;eor                                                                                                                                                 
    13667;  2022040823;   3;0;    6.2;   93;    5.6;eor                                                                                                                                                 
    13667;  2022040900;   3;0;    2.6;   91;    1.7;eor                                                                                                                                                 
    13667;  2022040901;   3;0;    2.2;   92;    2.0;eor                                                                                                                                                 
    13667;  2022040902;   3;0;    2.1;   92;    1.6;eor                                                                                                                                                 
    13667;  2022040903;   3;0;    2.2;   92;    1.8;eor                                                                                                                                                 
    13667;  2022040904;   3;0;    2.4;   92;    2.0;eor                                                                                                                                                 
    13667;  2022040905;   3;0;    2.9;   90;    2.3;eor                                                                                                                                                 
    13667;  2022040906;   3;0;    3.3;   89;    2.9;eor                                                                                                                                                 
    13667;  2022040907;   3;0;    3.6;   87;    4.8;eor                                                                                                                                                 
    13667;  2022040908;   3;0;    4.5;   84;   12.4;eor                                                                                                                                                 
    13667;  2022040909;   3;0;    4.9;   72;    7.9;eor                                                                                                                                                 
    13667;  2022040910;   3;0;    6.2;   62;   14.5;eor                                                                                                                                                 
    13667;  2022040911;   3;0;    7.4;   56;   22.6;eor                                                                                                                                                 
    13667;  2022040912;   3;0;    9.1;   46;   25.0;eor                                                                                                                                                 
    13667;  2022040913;   3;0;    9.4;   43;   22.6;eor                                                                                                                                                 
    13667;  2022040914;   3;0;   10.1;   39;   19.5;eor                                                                                                                                                 
